"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER"
"Philippines",1987,515,840,2,2,2,1,1,2,1
"Philippines",1988,515,840,2,2,2,0,2,2,2
"Philippines",1989,515,840,2,2,2,0,2,2,2
"Philippines",1990,515,840,2,2,1,1,1,2,1
"Philippines",1991,515,840,2,2,1,2,2,2,1
"Philippines",1992,515,840,2,2,2,1,2,2,1
"Philippines",1993,515,840,2,2,2,2,2,2,1
"Philippines",1994,515,840,1,2,2,2,1,2,1
"Philippines",1995,515,840,2,2,2,1,1,2,1
"Philippines",1996,515,840,2,2,2,1,2,2,1
"Philippines",1997,515,840,2,2,2,2,2,2,1
"Philippines",1998,515,840,2,2,2,2,2,2,2
"Philippines",1999,515,840,2,2,2,2,2,2,1
"Philippines",2000,515,840,1,2,2,1,1,2,2
"Philippines",2001,515,840,2,2,1,2,2,2,2
"Philippines",2002,515,840,2,2,2,2,2,2,1
"Philippines",2003,515,840,2,2,2,2,2,2,1
"Philippines",2004,515,840,1,2,2,1,1,2,1
"Philippines",2005,515,840,1,2,2,1,1,2,1
"Philippines",2006,515,840,2,2,2,1,2,2,1
"Philippines",2007,515,840,2,2,1,1,1,1,1
"Philippines",2008,515,840,1,2,1,1,1,2,1
"Philippines",2009,515,840,2,2,1,2,1,2,0
"Philippines",2010,515,840,2,2,1,1,1,2,1
"Philippines",2011,515,840,2,2,1,1,1,1,1
"Poland",1981,518,290,1,1,2,1,1,1,0
"Poland",1982,518,290,0,1,1,0,1,1,1
"Poland",1983,518,290,0,1,1,1,1,1,1
"Poland",1984,518,290,0,1,1,1,0,0,0
"Poland",1985,518,290,0,1,2,1,1,1,1
"Poland",1986,518,290,0,1,2,1,1,1,1
"Poland",1987,518,290,0,1,2,1,0,2,0
"Poland",1988,518,290,0,1,2,2,0,1,1
"Poland",1989,518,290,1,2,2,1,1,2,1
"Poland",1990,518,290,1,2,2,2,2,2,1
"Poland",1991,518,290,2,2,2,1,2,2,2
"Poland",1992,518,290,2,2,2,1,2,1,2
"Poland",1993,518,290,2,2,2,1,2,2,1
"Poland",1994,518,290,1,2,2,2,2,1,1
"Poland",1995,518,290,2,2,2,1,1,2,1
"Poland",1996,518,290,2,2,2,1,2,2,1
"Poland",1997,518,290,2,2,2,1,2,2,2
"Poland",1998,518,290,2,2,2,2,2,2,2
"Poland",1999,518,290,2,2,2,1,2,2,2
"Poland",2000,518,290,2,2,2,1,2,2,2
"Poland",2001,518,290,2,2,2,1,2,2,0
"Poland",2002,518,290,2,2,2,1,2,2,0
"Poland",2003,518,290,2,2,2,1,2,2,0
"Poland",2004,518,290,2,2,2,2,2,2,0
"Poland",2005,518,290,1,2,2,1,2,2,0
"Poland",2006,518,290,1,2,2,1,2,2,0
"Poland",2007,518,290,2,2,2,1,2,2,0
"Poland",2008,518,290,2,2,2,1,2,2,0
"Poland",2009,518,290,2,2,2,1,1,2,1
"Poland",2010,518,290,2,2,2,1,2,2,1
"Poland",2011,518,290,2,2,2,1,2,2,1
"Portugal",1981,521,235,1,1,2,2,1,2,2
"Portugal",1982,521,235,2,1,2,1,1,2,2
"Portugal",1983,521,235,2,1,2,1,2,2,2
"Portugal",1984,521,235,2,1,2,1,1,2,2
"Portugal",1985,521,235,2,1,2,1,2,2,2
"Portugal",1986,521,235,2,1,2,1,2,2,2
"Portugal",1987,521,235,2,2,2,1,1,2,2
"Portugal",1988,521,235,2,2,2,1,2,2,2
"Portugal",1989,521,235,2,2,2,1,2,2,2
